,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time,header
0,758777826285529,"JUST IN

NEWS.COM.AU
$8,000 debt behind popular Aussie chicken shop collapse",JUST IN,"NEWS.COM.AU
$8,000 debt behind popular Aussie chicken shop collapse",,2023-11-06 21:40:02,1699324802,,https://external-lga3-2.xx.fbcdn.net/emg1/v/t13/6327934275500704326?url=https%3A%2F%2Fassets.cdn.emplifi.io%2Fproduction%2Fpublisher%2Faccount%2F256689%2FDMC9qfERMW2IFzkJRCxT_d3aa4732068fe07d.png&fb_obo=1&utld=emplifi.io&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbGV_3T7EcIJTTxEyJmiEX2lKaICY0w2uztq0d5fs-Kdjg&oe=654B2CD4&_nc_sid=2b8b93,[],[],['https://external-lga3-2.xx.fbcdn.net/emg1/v/t13/6327934275500704326?url=https%3A%2F%2Fassets.cdn.emplifi.io%2Fproduction%2Fpublisher%2Faccount%2F256689%2FDMC9qfERMW2IFzkJRCxT_d3aa4732068fe07d.png&fb_obo=1&utld=emplifi.io&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbGV_3T7EcIJTTxEyJmiEX2lKaICY0w2uztq0d5fs-Kdjg&oe=654B2CD4&_nc_sid=2b8b93'],[None],,,,,,,,,,4,7,0,https://facebook.com/news.com.au/posts/758777826285529,https://www.news.com.au/finance/business/other-industries/8000-debt-behind-chicken-shop-collapse/news-story/b45e046e48c503d331f143717e8da885?utm_campaign=EditorialSB&utm_source=News.com.au&utm_medium=Facebook&utm_content=SocialBakers,"[{'link': '/story.php?story_fbid=pfbid0VowqobEJv8gfqyLAbv2EVq4q9cq7xA3sqVVYJc5gN6pv3dbavR8SDv5ewJi3UGGYl&id=100064599553095&eav=AfZtz4YIzz7rFivScRrw4B-zT-GgCvkihiQG7ES9cT3DrUt6Fz35_soW6-TbQkvXKC4&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY_7if3jw3OnbF817T_0R9MAeJIVbynXSK2zbTxOf9ajlU07G-_iOGM2xfkgI6sz0iIxMkQPI5vhGq6RsSbNr-9RpSa0zuHoGTwwd_ViyL2qf1NNh29q0mmOCGv6wRo7Z2BIoRo_ARG2Cl1jxoYl7ZHjunVkAP7JVS1P2-14wFpVaKY1smD5t6DiZJzULlGQqb7__TTRVV6VEbMk06obv91eVsVWXTsdEDPoR6AIMv5C1Am-EVa-9Lhy8cGE1wjYzdbkFJ8NTncSXH5nM3ggOnam1szw60tqZwniI3KYd6VK6RsBJe8SD-SANhVgxsoNmjhoCBgnAc4mfV_UEJuCqDGa9t3lZpARbBohAWJ0rnz_eCNmxUz09GmAlfi-wrYcMBfVA5tSk_mstBc5Ny8hzToxygfx3_x1Wn8IZTH-tWAjM5hZBj5b4gU8aRApKOLwCV6pT5sAPsl8ty_l9u7zHktn063hCAzR3GQFiCrHnHwCfu4FPp229J6fgDekOAT3e8jLQiW0HC-7FPWMjBJQD-OiMj_ct28qAjEFWgqSeRMUxFWsuH6Z2NKT6sCP_FJBqwxqQhIVroBf1Qc-iZYy-rgfBTY0wviAZTgWHLOA36TzXY2-ak7otWmp7tPKmABDH8zuCqjOwxQ4GtFNm0k0ENoMssO8HqE4WhceS2rFvyj1KbdkuuO1zEiv2S4AuWj3XymhhcWdhQn_U8zW5Rt6bn4c0JkAUs-TbxwGfOC1W1miHnemApMPLba0oqJAlBcOUm680meNMfUZiaUapmMYpcDqNyeku1s4bZHvMtGrFTP1Up-bRDHgrNJoCVnh8_UHiX9uOEyYYZlR4JI5Qd5rOoIVVg_kOUbpViPlTZverFg6jmE4YsyUv93aJUYjE7zUW7IQBWha2eMAtvFoaFJxHBcpw-I5a26oR9zLHK88Xpa8fMOeZFBepNDonwK2B0uz9yTQ-9rzd4bITrgTa9w1dPTLWOOMRlF35H5X2Ox9SPSpxUGpHPRE1zw2ssw8mgiXLC46H2m4DW1x3vmxlmvMC2vcUwavv9U1Dy0FBO23duKtH6FxB_yNZeryNqlGJI-vJ-sAMqzOLpeXWOq3jrzqDGfLbKI4NPxFIZEuWaZExmrVcDqWtRPHm5X6R8XCD60Xo8D7kF-1aGgN3KehN6LXQ93pCU2-CvvVHHIG1ZixjPPcJCMbPqG2r8jFmxPTUYfqjX1lW4b6FDv4bN_YEEQtFjXe1dYtaMhZ6OCHslb1WvBtYzmwSgTR0XDbQSXM-SzKRdo_aHg8WX_yZE33rz6fPhZy1z-qZRuGT9kmcAIlJqntJvbB4tEMR3SLzxzUZsW_NEePbAm24oFlhdXeXs6Y3oDO1fq8EqD0Rq26_LPS9XckCFnhlzx3XDnt9fJZyvdOmLIl4CLer-UbYX5vELXFOf0U0xFusUpgz6CILug7vumVLFweVV04tiXTZz-w8M6zpPzOvFE-OctdDDkyuA&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fwww.news.com.au%2Ffinance%2Fbusiness%2Fother-industries%2F8000-debt-behind-chicken-shop-collapse%2Fnews-story%2Fb45e046e48c503d331f143717e8da885%3Futm_campaign%3DEditorialSB%26utm_source%3DNews.com.au%26utm_medium%3DFacebook%26utm_content%3DSocialBakers&h=AT29wtqQ3W-ZaSid4BGILZVt-47u-U3mnjjY93Qjqkb9fyH0DKToszEEQ3747E8cWehkKnq0hStlNyc217b4bbRRe_0Y3bpeO2sdl7EPUFDOmtEFmG2JLoiyHZFHRcDQuWHlsZcmwS0JLN3LBRYhMEaUMc0VJ1kvtUSNl_WDA9f7bZV0ycSbvrHg91bDf7u8J_tNKzF_yiyFRfxuyV2rie9BqZSHp0uSRJ8q8qUkmRDdb-aLwQmKyfRlnz0o4Q7ZP65vTtlJcbNAPLAzL8ABOifgai56JFZBDNpUUaS3t9etdcKVOczq1jaGzYzq9Cu0jFFJaFZ4Rc2Z2hRil5WJBiC2zShiQxIymGYW6uBCsXw8UOWfcbLqoymCInHw14EcR2Phjf7uTKbZKmhsMA2qhp0f2wQ0son402djSnTq5IL_tMPNUPFDJNAWJmLeiLc4mnT7hYWfshXaM8YxZb3i9eK-W2mTcV_gXi8RrS-96aLlAPAiIZh46aQS8CIIBC_KzhHfaKG_TD42Swg8uEy7AcgYlJQbhEJPreT5oHt8hO3bouPDPfB22kxqAraaqZhi20kDvdg79FOortc-mrL3IFdmure762ikKcv0X-pQR14u9rXvaZAJNTbViYkNTrKKSQWvKqtKdG2HVXmWTwG2QI0XG_7MwCdq2g48a41zzSFifMEkbyW1RjHS7fjh7PQE3Xw2qspSU7wZ_dw3sWcNivWJTWJcjb1SSEHaDCEKQDsIu3Credcw06EcC8ZmeLfR0F0ZFZmbMer4eMrx_peE9TxOdWEYhvEX9S51mYQ7PD4apo-nFHmMSab8pJKxrY5HUY_iFteSqjItgbeul78sD-PmRpv5t_cp7pl-lF0oRm6rjje6KFEoC1Ji71_QqWtmPAHE6BzUT-KVdck3XtGT-BAFItcxKP61uZMdXmZNGjNPgr7WnOJFUx-5tpt1jfASEjQem5HB6MC_37hL88ixXf2khk7-HkRJFulhb9bk352JJ5HnWljRy-Z1MffK1Oot5ry-XL_21SmFJjEFEXYdcIxH8C7YytYR3twYmR-msZzIEtDxFPdQ2P_iMEsFR_7Y6ADrYwTVFrD73BMi2ceC74S4WfEHxLbHThVBPGtnvov3qyJLZxcAiN6u5aEUSAA5SakIbho-tqoJxRHvPk7eVSCmeavmFCuZFrqiLgfzqqI7mJhKOTsE5R6vKigwfIOfTcbM-C6v8K-EZVKffb4EvuXGF1LNTwft-mxBxFcrlONv-zCk3GpyghBSENCCvfN09u7I-NYTTE3niNSQbo3Tai9TSvAlUNcObkF0ulxJHg6Hvx2jWyctFixaOAI4IfqEncrkMBHkRyWTIjM6i67UnHiqU2b4blOnAOlYC9VwwR6_utJXcZc51fgMQns7ipGto4SDpi5SNcowkvd9G4CqPROBosOODHsqRZb904zBRoGq5qxwwI0sROW0aOMGqonlujIISwIccEdoRrqbW2aq9-pnHj9GJjgcWco9w0lMyNx89mSonXl3ZWPDFneTCAy46-oiO_6PV4Gj0qzxwHN9-2067KAEa-pkswSdkT2IJH2gN3WaKo65szylGv5kLc_kKBb7Bhy_kYUs-yJbyDXBCBgb0hx_sE-96IpzHWw8fWHMD1nDwwUnCdcK_IZv9PR1p1WVtaZlOWJq9vrkAge14yU2AflBU1SI3ZjRQTHDG4TjQw7jPk_rjEa1DFSkLS7BV_CDleV31FaW_QxgHDNqlZHBJmmF2_R_AviKgshPZqdh6LpSsa6wLHFkkLbXwpHH2V0pbZJLk3B2tND7sZcxwD-Y46CVRiW-Obayiub5Kv74qNog5SwBdog3BhriAGm27qCkua5Qrp2h5g4KejA5MtkZJQacrmkXxrvJc3yzvDvwt7ujGPNdzhUhPOJUJ0GkqSSB3Cb6Z6ULxJU9jML0gjYvtRTD0i1sbu4QVSuphLlTPmjUYLccLv253zJT0A4JPgWenRm9FwhYxD22p0L5o3YO5VOQpa3Be-_4RY1NcBqwhTV4mUW_BR9PTNcaa7DFzCy2efjWtOA3sEUJgPfnBHog3eqTWz-KUtLGyxl5R3jIhjOp8BGg6H5VSZFYhQpDOBYHUlHV924pkcGtioiWVs47klkWVABvskmG_t3yDxqiovW1wWLu5roKA3qBhQBtfHOVgVxcZN158Gg42w', 'text': ''}]",100064599553095,News.com.au,https://facebook.com/news.com.au?lst=100001045700498%3A100064599553095%3A1699325779&eav=AfbkD58PvB7WQCi5jPPIdBVvcIM6v4ebTOMCoPlVN9xES8jXAKFLBR9x8HAE4REBAeM&refid=17&_ft_=encrypted_tracking_data.0AY_7if3jw3OnbF817T_0R9MAeJIVbynXSK2zbTxOf9ajlU07G-_iOGM2xfkgI6sz0iIxMkQPI5vhGq6RsSbNr-9RpSa0zuHoGTwwd_ViyL2qf1NNh29q0mmOCGv6wRo7Z2BIoRo_ARG2Cl1jxoYl7ZHjunVkAP7JVS1P2-14wFpVaKY1smD5t6DiZJzULlGQqb7__TTRVV6VEbMk06obv91eVsVWXTsdEDPoR6AIMv5C1Am-EVa-9Lhy8cGE1wjYzdbkFJ8NTncSXH5nM3ggOnam1szw60tqZwniI3KYd6VK6RsBJe8SD-SANhVgxsoNmjhoCBgnAc4mfV_UEJuCqDGa9t3lZpARbBohAWJ0rnz_eCNmxUz09GmAlfi-wrYcMBfVA5tSk_mstBc5Ny8hzToxygfx3_x1Wn8IZTH-tWAjM5hZBj5b4gU8aRApKOLwCV6pT5sAPsl8ty_l9u7zHktn063hCAzR3GQFiCrHnHwCfu4FPp229J6fgDekOAT3e8jLQiW0HC-7FPWMjBJQD-OiMj_ct28qAjEFWgqSeRMUxFWsuH6Z2NKT6sCP_FJBqwxqQhIVroBf1Qc-iZYy-rgfBTY0wviAZTgWHLOA36TzXY2-ak7otWmp7tPKmABDH8zuCqjOwxQ4GtFNm0k0ENoMssO8HqE4WhceS2rFvyj1KbdkuuO1zEiv2S4AuWj3XymhhcWdhQn_U8zW5Rt6bn4c0JkAUs-TbxwGfOC1W1miHnemApMPLba0oqJAlBcOUm680meNMfUZiaUapmMYpcDqNyeku1s4bZHvMtGrFTP1Up-bRDHgrNJoCVnh8_UHiX9uOEyYYZlR4JI5Qd5rOoIVVg_kOUbpViPlTZverFg6jmE4YsyUv93aJUYjE7zUW7IQBWha2eMAtvFoaFJxHBcpw-I5a26oR9zLHK88Xpa8fMOeZFBepNDonwK2B0uz9yTQ-9rzd4bITrgTa9w1dPTLWOOMRlF35H5X2Ox9SPSpxUGpHPRE1zw2ssw8mgiXLC46H2m4DW1x3vmxlmvMC2vcUwavv9U1Dy0FBO23duKtH6FxB_yNZeryNqlGJI-vJ-sAMqzOLpeXWOq3jrzqDGfLbKI4NPxFIZEuWaZExmrVcDqWtRPHm5X6R8XCD60Xo8D7kF-1aGgN3KehN6LXQ93pCU2-CvvVHHIG1ZixjPPcJCMbPqG2r8jFmxPTUYfqjX1lW4b6FDv4bN_YEEQtFjXe1dYtaMhZ6OCHslb1WvBtYzmwSgTR0XDbQSXM-SzKRdo_aHg8WX_yZE33rz6fPhZy1z-qZRuGT9kmcAIlJqntJvbB4tEMR3SLzxzUZsW_NEePbAm24oFlhdXeXs6Y3oDO1fq8EqD0Rq26_LPS9XckCFnhlzx3XDnt9fJZyvdOmLIl4CLer-UbYX5vELXFOf0U0xFusUpgz6CILug7vumVLFweVV04tiXTZz-w8M6zpPzOvFE-OctdDDkyuA&__tn__=C-R&paipv=0,False,,,,,,,True,"[{'comment_id': '1128258061508083', 'comment_url': 'https://facebook.com/1128258061508083', 'commenter_id': '641701547', 'commenter_url': 'https://facebook.com/carol.lovering.5?eav=AfZGHToWclBwTGUPBZW_TubkzGnG1sZfLxUgqrsGFIQ8YY9gXylN6RooJ0CwWzUJRdQ&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Carol Lovering', 'commenter_meta': None, 'comment_text': 'Laurel Hall Birtles Tahnee Lovering', 'comment_time': datetime.datetime(2023, 11, 5, 23, 48), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '375103561520528', 'comment_url': 'https://facebook.com/375103561520528', 'commenter_id': '100027071837472', 'commenter_url': 'https://facebook.com/ralph.cowhound.5?eav=AfaPsNPHbZai0UGmGTgbtxCpGVRVn-BJjCpRLLXAp-bhlmfQ_BU7LTmBbiJl-IjmrJI&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Ralph Cowhound', 'commenter_meta': None, 'comment_text': 'Another ""SO"" popular shop, that no one has heard of.', 'comment_time': datetime.datetime(2023, 11, 5, 23, 48), 'comment_image': 'https://scontent-lga3-2.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAtY5x3rAZYyZoPs52oMNhx4g-R5Z7m9ekVFocC3GbCOA&oe=65710DF9&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Meg Griffith', 'link': 'https://facebook.com/profile.php?id=100075383765645&eav=AfZdacFrUAwwYrrFAfbBFgejptCwtvic_aIT4xlvVQloMDtHIgC6pxJIrmKmBdWblvQ&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Dan Pini', 'link': 'https://facebook.com/dan.pini.169?eav=AfY_oelbx1jK5z9WrJkEOsBxZ0mR1tvpClwZi-npF96A_poHAc7fPtY5Kpaq_HNAxbA&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Malcolm Hills', 'link': 'https://facebook.com/malcolm.hills.71?eav=AfZXu1wpkk_cspMr8zNJUHXZL62P4LkpgqMH6CbwAuBNb9G7xVs1PelVj8nYBKN0ewA&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Roland Mike', 'link': 'https://facebook.com/profile.php?id=61551206547384&eav=Afbzl9BMTOsd4ZZ7y1kR9SEtgccHYDhvKhX021fLQhiLhLSiAqIOnJGnEigurrVJnEc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Stuart Gordon', 'link': 'https://facebook.com/stuart.gordon.98?eav=AfZZ6_JhlpUMBqO82rBqjZW3koLBqJ9RSZj8XMmXD06eYLLbni9FAHb03isZNUtENwY&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Christopher Bedwell', 'link': 'https://facebook.com/christopher.bedwell1?eav=AfaAFk4bsSXXAhP-3y98HppR7HC2ZtkMQ-QPeJ009W5i5UnnRYHBV5BhMV9MpQB7hPw&fref=pb&paipv=0', 'type': 'like'}], 'comment_reactions': {'like': 6}, 'comment_reaction_count': 6, 'replies': []}, {'comment_id': '3767046060248394', 'comment_url': 'https://facebook.com/3767046060248394', 'commenter_id': '100079547717454', 'commenter_url': 'https://facebook.com/profile.php?id=100079547717454&eav=AfbiJ1fle91Zk7KgSKQwaZSVnx1PTspXV2JtAaCKj5phQJexb9JLJq2GRAYAEyvFImc&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'James George', 'commenter_meta': None, 'comment_text': 'Huh', 'comment_time': datetime.datetime(2023, 11, 5, 23, 48), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '354014073650991', 'comment_url': 'https://facebook.com/354014073650991', 'commenter_id': '571266665', 'commenter_url': 'https://facebook.com/noodle.ton?eav=AfaBrxWD6bPP9Cxm2MBgYHaFu8bfYD5WGU_8SjhVp0eb9hEHIjEUgOk4W2l7YaHehV4&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Hieu Van Nguyen', 'commenter_meta': None, 'comment_text': 'Trang Ngo', 'comment_time': datetime.datetime(2023, 11, 6, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}]","[{'name': 'Martins Taylor', 'link': 'https://facebook.com/profile.php?id=100083343008780&eav=AfZMuQ5Q6wi9lF_i0OIvRGgxWbRCpXmWyZazfefC5mrRNskOBPU_sQdEW2QUyZClnPc&fref=pb&paipv=0', 'type': 'like'}, {'name': 'James George', 'link': 'https://facebook.com/profile.php?id=100079547717454&eav=AfZI2ZmSkcKIgvQvs-GSp64GJ_hgdFAW-E0hfxxh9ds-dMtFaxSWcKd-mFI7tEqEo1w&fref=pb&paipv=0', 'type': 'love'}, {'name': 'Tiffany Lynn', 'link': 'https://facebook.com/tiffany.mazeika?eav=AfZhk9wsQMZT-4y3zwFC6G_w07YLNdvrzx-GY7C0zChlcUI2DJZ6TNNbq2mMX4Y_-ao&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Peter Greenham', 'link': 'https://facebook.com/peter.greenham.1?eav=AfZ3SH2Cttfx_p0Ih2O5HMQNvztR1K_Tqxw07tvi2FV8fe3phuUbGdhui5FaLrMCLwc&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Mike Lyndon', 'link': 'https://facebook.com/profile.php?id=100009155064580&eav=AfZfrvpj-IM0n0pLUa4Y8UfvMT18K28FLu7s9Hk3v6Jj2DBUdyZD3ko4f8s6ftdgSag&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Stuart Gordon', 'link': 'https://facebook.com/stuart.gordon.98?eav=AfbpH2edJB_InAoWJtuUH8Ab5_MNHBY9IVbRA1BdtcxhL-opMcrDUMjpIUyYrctGy9U&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Joel Gaylor', 'link': 'https://facebook.com/joel.gaylor.rulzs?eav=AfZGYL4Bk2iVs9qJYNSEr4XiA20Yq-b_wQdCLSu35MCy1_jUZyoq4CfRKU6aijNE_cM&fref=pb&paipv=0', 'type': 'like'}]",https://www.facebook.com/news.com.au/posts/758777826285529,"{'like': 4, 'love': 1, 'haha': 2}",7,,111416688885713,,,[],False,2023-11-06 21:56:22.570127,
