,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live
0,757012023128776,"OPINION: Former PM John Howard sparked a debate when he made a surprising Aussie confession but, respectfully, he’s wrong, says Joe Hildebrand.

NEWS.COM.AU
John Howard is wrong, multiculturalism is Australian","OPINION: Former PM John Howard sparked a debate when he made a surprising Aussie confession but, respectfully, he’s wrong, says Joe Hildebrand.","NEWS.COM.AU
John Howard is wrong, multiculturalism is Australian",,2023-11-03 18:20:02,1699050002,,https://external-lga3-2.xx.fbcdn.net/emg1/v/t13/15695572917136819110?url=https%3A%2F%2Fcontent.api.news%2Fv3%2Fimages%2Fbin%2F2f4e15e6f079dacf54a225ef0d9202a0&fb_obo=1&utld=api.news&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbEg02mQWPtMz74HdvgyXQE-GpJgSw3EvsY1SPSEZNv5PQ&oe=65474926&_nc_sid=2b8b93,[],[],['https://external-lga3-2.xx.fbcdn.net/emg1/v/t13/15695572917136819110?url=https%3A%2F%2Fcontent.api.news%2Fv3%2Fimages%2Fbin%2F2f4e15e6f079dacf54a225ef0d9202a0&fb_obo=1&utld=api.news&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbEg02mQWPtMz74HdvgyXQE-GpJgSw3EvsY1SPSEZNv5PQ&oe=65474926&_nc_sid=2b8b93'],[None],,,,,,,,,,6,9,0,https://facebook.com/news.com.au/posts/757012023128776,https://www.news.com.au/finance/work/leaders/john-howard-is-wrong-multiculturalism-is-australian/news-story/aec7cd7f762916a6839259a61ba0000d?utm_campaign=EditorialSB&utm_source=News.com.au&utm_medium=Facebook&utm_content=SocialBakers,"[{'link': '/story.php?story_fbid=pfbid02kCdsNRDDf366ysScqC9HmJ341SmXMypXPGupJH6LLMYW4Q5wqgTQXCDxuMEgzuXQl&id=100064599553095&eav=Afb9fxU2zyf_08bO6nbNX-aZNZc6KZgQDzIEmVJPNTcuW0MTlgC2G5Gn3lJajryjqUo&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY9uqG6pNOJTnQlQCTMpTjF7hlQVJVvtwfX1zC51Qynw1GHEqj3nyF76PdCxWYrqFrhNVLAbqPI8eWLfU9z-WaV6kbPzQss40NINJ-Pd6NO2lWXFTecfLt6sw6G0lDPKdqIvYEuWiy9UpZI_pR_f1QX1-ChzjDRh1se474hKQZTYaYFalY-aXe0pH4QTKqkEXFDmT1zmpEuXO769d9EcRv9TdfLgn-2ENfT6zUMQRavbelchOoYbAr_t-er6UkZarCjbR-dxe27OXnzjPPt63unKL5oHfItN0jYpVr0fDgsOhhdqrdKG3eUn6MwL1Lif1SyVEvRDsWP4xMIdyzzAEoGmyeC4QZxVqRVOu6KUUdmxHDvwKwJMRTIyYOkZqp2AkO2kPxsJte1NxbSngK10NW9_wyrqfcdX3czjeD77qZ-iepPsvpBI4RCg2b7Aplrqh3brMoPKvkR48uxvzS-ixTczclw5j5BtBTfAM1nK6Ye43BcQerbfOnDxfJuFkeLIwjD6cstsHP0yGziGMND_ZzVyLvqH_p5Wy5Nk3_wmrZLmlsH5xypfCVV7B8cz1FZMNE2dLc61zy_X3jC5BpPEXx0-_VotdC1Y7CAYZ6HsbHbX564l4IGRZ0dDYq9DhRVaWjJ-fSyx8Cf-xBENTzchMdO8vYBBCTZqgTOOKiV3hJnlePQvHgeID8KYkeGjpuZ6F7s9DhqoTq6QsnpDON6I4dr4lofD0Xdqj-_4LIm1wZl0_SPNoyAyvXQPHQ7WWgTVRhcc4UaFwdrQ0pyV-E4ds1QTUUHtj0Uqpu373qTmRglpvMxPILdSOvUeSazpIfShidx-bumKrSR2iosjTik55pwgPsANRgeT0OPXdP70vWtqIU6fGpmJGkn5NqHZdno9oRUj0PS06PRK3eKmHRwdB38_h9bvn06WYkc7wMu1yAYwfM-E4XPqC4S0CYDIEfN7xgWCCunh8ZbHe2R8DxZssZr2q1egTuRSpj76a4HMIMkjC-uucSWDPSGVeEtZq8Lhq-jdEW5b1Y6S4DirrKTWecEJPVrtxdYf6kWqkgSXT5Y36fauFSyxucI2DvPiB357yuPDN0xzvMlY3jEfcOWZaaSPwqrZ88VsSMQlb9h4mUwnbLA_pwXkFoRY_UrkverJWvUj5SXIY80kynu9-y7RC_oKC4D2uagP8kLszV_sVN_clHpXvGHpUecl68MMGnRF0ldIsu_jgAibuZY6ZL_l1dUOXaQDY3Qa43Ih0WZemBnVFn77AGjm9LfzLgiqnp4GYBPxVhGjmttJIiwPsnBYmEj7WQ8RLQpHYrfehT99uSM4d0dJ1E8HGbST4uzJEebHb9F6DUBea7Y0TQtvqSDg55TvB7OQbQPL9nQhmo9Cbq7LMM_GBmcyM_cHehXkhLvL21znEkEvS7r0SkoPSK5fyccHJs-7pEhYuvxeYw5FVMOu-3PJZvwtL1_HrFNcxSTWQLhQHkNuHdKbmp24duU&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fwww.news.com.au%2Ffinance%2Fwork%2Fleaders%2Fjohn-howard-is-wrong-multiculturalism-is-australian%2Fnews-story%2Faec7cd7f762916a6839259a61ba0000d%3Futm_campaign%3DEditorialSB%26utm_source%3DNews.com.au%26utm_medium%3DFacebook%26utm_content%3DSocialBakers&h=AT3B4L9V1fIRk5bqvUexCMPtQyLKq211BmaXIGVwNad2rRzdS1EvdDVgARVqPkgsVJ6cuMXacNuh5R_3swrDs714wVAgNAE16PjhiXLls5WARB1_DSOnCKCJZbbeQIcqn476UcPwh-tbmru9QX_a3FgZpy2OuzAXM09nAMFQjdO_IS7Wn33acsVot_gAappsimYUc8f7gDjaaEG5tfyGpOsejMxlLoDhMy5rr6tnBL-4eYIfNF_lIv3p40vDhPYmZwGuqsK1EuirVZPWacPihENHH-wM2t-i2yrTedJ5A1j_fexxoKN5GGAo6_C3nTsvTwHRo1PhNoB-dcE5yBieLtcXeOdo9RS3ctgqzP3lmTb6mUETUY-37oAjCqDrXjmQDVbWLnipzGXKP4DKRByqu4BzmJzAe7N9urFvpuApZk9ctZSXNE3DbdKKQIrGbpH0YtPObCl-9ukrFogdaZZgqsdrHArrF3-1pN3MtoA8idiu274PUHImN7AMukfVnHfAoacPhzH5TBsCkwWYropFehSzzwvScBHyP6bD_dfJZZE89vA5asS4cagGXx-Ov1mEji5W_KPBJLML86Mbdn14Gfqi_H2DU2rSiKHWcRe9iKONZi8tBFvHEBXsz77IfuyqrzNRNiuG6CnkFljMjq9SuF8jkTazkm27cGEqZNASueja1kczFoCkyP2SMmsHQXByJ7kXKW2GYvTNAtPI6dbunE7QPGHqQmybJzrmQDiDxA5P_R3KwbBnnJrr-bt6GCzgIgQZAQa94Zh6ybumwh9bx0ndSE9MPED8CZ76Q_fqRDYG9efXG58yW_S83cPRbCILaCKMe1OxbHKD6r7vp8KDQZvFjV7f6_lBczv8bx3RUDLOyT4liFujQogfQD3Jb1M6lHu393D9RWTzgbW07L_suYqOqhLwEeUUny5nVws0_qwXNlGMCWI1rwIs8snaW1mS_811POmF54L2TNdECVyNvVaKPai2qSLXzxshh-rXMk2WR_aD7hByAil-qSoVMDrLVDNpg3tjf1ebVdVzq8DFRmHXrH4uwsQzygWhk-pm2wEBydfUJZQSR-nN0ALXnpw6LVKJeYa3btkcCGlfrFcXeZT9f2QuBMonugB7qM3s9qTUV3ktQ0Cv63jvnT09aRaUB4zU-A3H0fJpG7G634orUCYPXHpUXzHgCeNNGXd31MOfaH49eyHCPAOD4a7M7nvOoUHmD9zdisljxjyVRLi-hj71g7A9-bxuNjyXDYfDE2Abm53NiZLSuKQP1a-5lJey9JvgyJe-vrOFcmY2V57CsI-R3e4KpJ-OhhYzRDMlNgXNgBD6zhKBzvc2gS8pEgHKoppafy9hbLEaqq1nHBuabB7eidu6O3C8MJojedR0AQx7h0ZMjBXr-BOsbxIEsgGnDhrpjjkJ-vCwbolyVLHfosbOmbnGobOhHTpsQPeP3W7DYLliU9dh1cYIyGhvjnvydSLMc_L9cbf63Bdp07FtUF2pUk4VH8SJdhZIIvb7DUo01vvEGGPIvUIWr6UkUXpYHuSLWDaS2-Xl5-Qk8qTDA-gnsXjhyB8il2RH_bLHoFhcPj-r6ZS_VrNiCzSlVhu76WbfjdMaRiJ6Rexz7FPkGqVE9YQ679ovExbiN__UnjTt5kEXvtJEjYYWvx1rItmjVFJtQWWpdI4iKCg2FnAs3SKGLSXfSlCTeTBdMFeynPeVHINnWkDVSYwZ0Cxhu0-ROfDOvJcEq8q5PMqEVarDfoogjyQZKHZhL949bHVhcQ80n7Ttn2bJa61fUHA05mBfHNVcv9rEo-COwlqVueFsKRVvHMHsaF7Jeeo8SdWoFpVwXl3Kwk9II9Zki56Niva-29UnF64w2O-5la6g13v3q322EhMkgCom3uukTcpn8I_5G1JZNwf3URTv6-oo3cHa5juf7y2GNU2Kd2BlCDzLVZe4rU7janMoGwX0PLK6fXj9n_J_THt4oOizWibWULAcUUvRYDr6HV-h4blsnXsWrFACAx0k257V3NJKAtpBTHdAqyt9XKwH90-uWbF8bXz60bBskk0YN-ugeRYebimQpUsk5JQjPYnBBsGjJcal5eRosKRLwbqmLJbDD7B1Ahntyl43X8ljrZvuQhRfktmthFbYeJg0keN0Cqx9rkBeafGqPFrGq9LGpk3T_JGCPUk182F6lys9bMdyqy8z14o', 'text': ''}]",100064599553095,News.com.au,https://facebook.com/news.com.au?lst=100001045700498%3A100064599553095%3A1699050716&eav=AfbqjJBQcdVIHgyjJHtzb8HWuxMasibKSUPtoK6m4lyr9pB15X3yDBWqNHhZXOI5caE&refid=17&_ft_=encrypted_tracking_data.0AY9uqG6pNOJTnQlQCTMpTjF7hlQVJVvtwfX1zC51Qynw1GHEqj3nyF76PdCxWYrqFrhNVLAbqPI8eWLfU9z-WaV6kbPzQss40NINJ-Pd6NO2lWXFTecfLt6sw6G0lDPKdqIvYEuWiy9UpZI_pR_f1QX1-ChzjDRh1se474hKQZTYaYFalY-aXe0pH4QTKqkEXFDmT1zmpEuXO769d9EcRv9TdfLgn-2ENfT6zUMQRavbelchOoYbAr_t-er6UkZarCjbR-dxe27OXnzjPPt63unKL5oHfItN0jYpVr0fDgsOhhdqrdKG3eUn6MwL1Lif1SyVEvRDsWP4xMIdyzzAEoGmyeC4QZxVqRVOu6KUUdmxHDvwKwJMRTIyYOkZqp2AkO2kPxsJte1NxbSngK10NW9_wyrqfcdX3czjeD77qZ-iepPsvpBI4RCg2b7Aplrqh3brMoPKvkR48uxvzS-ixTczclw5j5BtBTfAM1nK6Ye43BcQerbfOnDxfJuFkeLIwjD6cstsHP0yGziGMND_ZzVyLvqH_p5Wy5Nk3_wmrZLmlsH5xypfCVV7B8cz1FZMNE2dLc61zy_X3jC5BpPEXx0-_VotdC1Y7CAYZ6HsbHbX564l4IGRZ0dDYq9DhRVaWjJ-fSyx8Cf-xBENTzchMdO8vYBBCTZqgTOOKiV3hJnlePQvHgeID8KYkeGjpuZ6F7s9DhqoTq6QsnpDON6I4dr4lofD0Xdqj-_4LIm1wZl0_SPNoyAyvXQPHQ7WWgTVRhcc4UaFwdrQ0pyV-E4ds1QTUUHtj0Uqpu373qTmRglpvMxPILdSOvUeSazpIfShidx-bumKrSR2iosjTik55pwgPsANRgeT0OPXdP70vWtqIU6fGpmJGkn5NqHZdno9oRUj0PS06PRK3eKmHRwdB38_h9bvn06WYkc7wMu1yAYwfM-E4XPqC4S0CYDIEfN7xgWCCunh8ZbHe2R8DxZssZr2q1egTuRSpj76a4HMIMkjC-uucSWDPSGVeEtZq8Lhq-jdEW5b1Y6S4DirrKTWecEJPVrtxdYf6kWqkgSXT5Y36fauFSyxucI2DvPiB357yuPDN0xzvMlY3jEfcOWZaaSPwqrZ88VsSMQlb9h4mUwnbLA_pwXkFoRY_UrkverJWvUj5SXIY80kynu9-y7RC_oKC4D2uagP8kLszV_sVN_clHpXvGHpUecl68MMGnRF0ldIsu_jgAibuZY6ZL_l1dUOXaQDY3Qa43Ih0WZemBnVFn77AGjm9LfzLgiqnp4GYBPxVhGjmttJIiwPsnBYmEj7WQ8RLQpHYrfehT99uSM4d0dJ1E8HGbST4uzJEebHb9F6DUBea7Y0TQtvqSDg55TvB7OQbQPL9nQhmo9Cbq7LMM_GBmcyM_cHehXkhLvL21znEkEvS7r0SkoPSK5fyccHJs-7pEhYuvxeYw5FVMOu-3PJZvwtL1_HrFNcxSTWQLhQHkNuHdKbmp24duU&__tn__=C-R&paipv=0,False,,,,,,,True,"[{'comment_id': '25496904133242016', 'comment_url': 'https://facebook.com/25496904133242016', 'commenter_id': '806618367', 'commenter_url': 'https://facebook.com/pete.ekenberg?eav=AfaUjFnpH-I2u7CX-wbJf8LvYtQi0XZcUyeWJNfwuy55WsPcv3dGF3JSOrfCut1jIvI&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Pete Ekenberg', 'commenter_meta': None, 'comment_text': 'Back in 1945, after WW2, we had to populate or perish. Multiculturalis\nm IS Australia.', 'comment_time': datetime.datetime(2023, 11, 2, 23, 59), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1086971512461707', 'comment_url': 'https://facebook.com/1086971512461707', 'commenter_id': '100031769919029', 'commenter_url': 'https://facebook.com/david.cutmore.754?eav=AfZRFHocHOqGX8uZCS3MkLcwH4KfokCwEAk9kC5HWqV3oCPDwvpMvuJ4N4Hi7sIPBT0&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'David Cutmore', 'commenter_meta': None, 'comment_text': ""If the likes of Howard and his mates had their way there'd still be slavery"", 'comment_time': datetime.datetime(2023, 11, 2, 23, 52), 'comment_image': 'https://scontent-lga3-2.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfAbdRTpGHify3mgvJ0mBm_JQLcPDwBHPdbcyOqS-\\-\x05vwg&oe=656CEBE7&_nc_sid=7da55a', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': [{'comment_id': '3460610590867003', 'comment_url': 'https://facebook.com/3460610590867003', 'commenter_id': '1212430472', 'commenter_url': 'https://facebook.com/matt.rawlinson.5?eav=Afb_9LSoHE26b5zFzrwNoTGIz6DxD_jiL7iv3ipvbvIWY1xzWtIXCtNVuXKgfqzKjvY&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Matt Rawlinson', 'commenter_meta': None, 'comment_text': 'David Cutmore there is', 'comment_time': datetime.datetime(2023, 11, 2, 23, 58), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]}, {'comment_id': '372363181794518', 'comment_url': 'https://facebook.com/372363181794518', 'commenter_id': '100004123691104', 'commenter_url': 'https://facebook.com/dawn.darken.5?eav=AfbPEQjVDuMtCsvVyERygyMU7q0zDoIybPWfUMBbXbXHelMDmChAenWf69Dgv47X6Vs&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Dawn Darken', 'commenter_meta': None, 'comment_text': 'Joe Hidebrand likes to hear his own voice, dont like his thinking at all', 'comment_time': datetime.datetime(2023, 11, 2, 23, 54), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '350556980784371', 'comment_url': 'https://facebook.com/350556980784371', 'commenter_id': '100002034107755', 'commenter_url': 'https://facebook.com/profile.php?id=100002034107755&eav=AfaLkESbj8JjmyhhC1CxGCVgXAdefGX0-H9wNVMqaGggpyoeQb05omdMlgln7E50rhc&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Ross Martin', 'commenter_meta': None, 'comment_text': 'Hildebrand is a leftie, and will ALWAYS oppose a conservative.', 'comment_time': datetime.datetime(2023, 11, 2, 23, 52), 'comment_image': 'https://scontent-lga3-2.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfCq0GJmhWXF8VNNT2bvuY8ChLzRNXuIV80-v6qfTK8U3Q&oe=656CE139&_nc_sid=7da55a', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '246525628419100', 'comment_url': 'https://facebook.com/246525628419100', 'commenter_id': '100068855301925', 'commenter_url': 'https://facebook.com/profile.php?id=100068855301925&eav=AfZLZacQ18X4w0n3kxO-4jtu6d5oPIasH5XBOS4DXShtuK508G_s6MOd3DkznbIatL0&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0', 'commenter_name': 'Unbiased nuffies of Australian politics 2.0', 'commenter_meta': None, 'comment_text': 'We have marches supporting terrorism, John is 100% correct\n\n#IAmHereAustrali\na', 'comment_time': datetime.datetime(2023, 11, 2, 23, 50), 'comment_image': 'https://scontent-lga3-2.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfCq0GJmhWXF8VNNT2bvuY8ChLzRNXuIV80-v6qfTK8U3Q&oe=656CE139&_nc_sid=7da55a', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}]",,,,6,,111416688885713,,,[],False
